date,year,day,week,set,time_deployed,count,proportion_female,day_mean_CPUE,day_total_catch,day_WTMP,day_pres,day_WSPD
10/30/2008,2008,304,44,1,,5,NA,22,131,21.71666667,1027.441667,9.1125
10/30/2008,2008,304,44,2,,118,NA,22,131,21.71666667,1027.441667,9.1125
10/30/2008,2008,304,44,3,,0,NA,22,131,21.71666667,1027.441667,9.1125
10/30/2008,2008,304,44,4,,1,NA,22,131,21.71666667,1027.441667,9.1125
10/30/2008,2008,304,44,5,,1,NA,22,131,21.71666667,1027.441667,9.1125
10/30/2008,2008,304,44,6,,6,NA,22,131,21.71666667,1027.441667,9.1125
11/5/2008,2008,310,45,1,,375,NA,96,577,22.55,1012.354167,9.8625
11/5/2008,2008,310,45,2,,37,NA,96,577,22.55,1012.354167,9.8625
11/5/2008,2008,310,45,3,,93,NA,96,577,22.55,1012.354167,9.8625
11/5/2008,2008,310,45,4,,63,NA,96,577,22.55,1012.354167,9.8625
11/5/2008,2008,310,45,5,,8,NA,96,577,22.55,1012.354167,9.8625
11/5/2008,2008,310,45,6,,1,NA,96,577,22.55,1012.354167,9.8625
11/13/2008,2008,318,46,1,,44,NA,11,67,24.29166667,1016.645833,10.47916667
11/13/2008,2008,318,46,2,,8,NA,11,67,24.29166667,1016.645833,10.47916667
11/13/2008,2008,318,46,3,,5,NA,11,67,24.29166667,1016.645833,10.47916667
11/13/2008,2008,318,46,4,,4,NA,11,67,24.29166667,1016.645833,10.47916667
11/13/2008,2008,318,46,5,,5,NA,11,67,24.29166667,1016.645833,10.47916667
11/13/2008,2008,318,46,6,,1,NA,11,67,24.29166667,1016.645833,10.47916667
10/7/2009,2009,280,41,1,,1,NA,68,407,26.8625,1012.758333,9.6375
10/7/2009,2009,280,41,2,,76,NA,68,407,26.8625,1012.758333,9.6375
10/7/2009,2009,280,41,3,,163,NA,68,407,26.8625,1012.758333,9.6375
10/7/2009,2009,280,41,4,,156,NA,68,407,26.8625,1012.758333,9.6375
10/7/2009,2009,280,41,5,,0,NA,68,407,26.8625,1012.758333,9.6375
10/7/2009,2009,280,41,6,,11,NA,68,407,26.8625,1012.758333,9.6375
10/14/2009,2009,287,42,1,,0,NA,113,680,25.50416667,1016.904167,6.6125
10/14/2009,2009,287,42,2,,262,NA,113,680,25.50416667,1016.904167,6.6125
10/14/2009,2009,287,42,3,,25,NA,113,680,25.50416667,1016.904167,6.6125
10/14/2009,2009,287,42,4,,175,NA,113,680,25.50416667,1016.904167,6.6125
10/14/2009,2009,287,42,5,,158,NA,113,680,25.50416667,1016.904167,6.6125
10/14/2009,2009,287,42,6,,60,NA,113,680,25.50416667,1016.904167,6.6125
10/21/2009,2009,294,43,1,,362,NA,257,1541,23.84583333,1023.75,3.154166667
10/21/2009,2009,294,43,2,,350,NA,257,1541,23.84583333,1023.75,3.154166667
10/21/2009,2009,294,43,3,,292,NA,257,1541,23.84583333,1023.75,3.154166667
10/21/2009,2009,294,43,4,,154,NA,257,1541,23.84583333,1023.75,3.154166667
10/21/2009,2009,294,43,5,,243,NA,257,1541,23.84583333,1023.75,3.154166667
10/21/2009,2009,294,43,6,,140,NA,257,1541,23.84583333,1023.75,3.154166667
10/29/2009,2009,302,44,1,,20,NA,163,980,25.025,1018.5375,7.233333333
10/29/2009,2009,302,44,2,,23,NA,163,980,25.025,1018.5375,7.233333333
10/29/2009,2009,302,44,3,,360,NA,163,980,25.025,1018.5375,7.233333333
10/29/2009,2009,302,44,4,,359,NA,163,980,25.025,1018.5375,7.233333333
10/29/2009,2009,302,44,5,,164,NA,163,980,25.025,1018.5375,7.233333333
10/29/2009,2009,302,44,6,,54,NA,163,980,25.025,1018.5375,7.233333333
11/4/2009,2009,308,45,1,,7,NA,108,645,24.33478261,1022.669565,6.126086957
11/4/2009,2009,308,45,2,,20,NA,108,645,24.33478261,1022.669565,6.126086957
11/4/2009,2009,308,45,3,,124,NA,108,645,24.33478261,1022.669565,6.126086957
11/4/2009,2009,308,45,4,,418,NA,108,645,24.33478261,1022.669565,6.126086957
11/4/2009,2009,308,45,5,,50,NA,108,645,24.33478261,1022.669565,6.126086957
11/4/2009,2009,308,45,6,,26,NA,108,645,24.33478261,1022.669565,6.126086957
11/12/2009,2009,316,46,1,,3,NA,5,27,23.7875,1000.116667,10.36666667
11/12/2009,2009,316,46,2,,6,NA,5,27,23.7875,1000.116667,10.36666667
11/12/2009,2009,316,46,3,,3,NA,5,27,23.7875,1000.116667,10.36666667
11/12/2009,2009,316,46,4,,0,NA,5,27,23.7875,1000.116667,10.36666667
11/12/2009,2009,316,46,5,,15,NA,5,27,23.7875,1000.116667,10.36666667
10/6/2010,2010,279,41,1,,17,NA,182,1090,25.57916667,1019.095833,6.795833333
10/6/2010,2010,279,41,2,,248,NA,182,1090,25.57916667,1019.095833,6.795833333
10/6/2010,2010,279,41,3,,325,NA,182,1090,25.57916667,1019.095833,6.795833333
10/6/2010,2010,279,41,4,,265,NA,182,1090,25.57916667,1019.095833,6.795833333
10/6/2010,2010,279,41,5,,107,NA,182,1090,25.57916667,1019.095833,6.795833333
10/6/2010,2010,279,41,6,,128,NA,182,1090,25.57916667,1019.095833,6.795833333
10/13/2010,2010,286,42,1,,191,NA,258,1549,25.76666667,1014.691667,5.725
10/13/2010,2010,286,42,2,,1115,NA,258,1549,25.76666667,1014.691667,5.725
10/13/2010,2010,286,42,3,,30,NA,258,1549,25.76666667,1014.691667,5.725
10/13/2010,2010,286,42,4,,0,NA,258,1549,25.76666667,1014.691667,5.725
10/13/2010,2010,286,42,5,,37,NA,258,1549,25.76666667,1014.691667,5.725
10/13/2010,2010,286,42,6,,176,NA,258,1549,25.76666667,1014.691667,5.725
10/20/2010,2010,293,43,1,,168,NA,509,3055,25.64166667,1012.654167,6.5375
10/20/2010,2010,293,43,2,,226,NA,509,3055,25.64166667,1012.654167,6.5375
10/20/2010,2010,293,43,3,,243,NA,509,3055,25.64166667,1012.654167,6.5375
10/20/2010,2010,293,43,4,,365,NA,509,3055,25.64166667,1012.654167,6.5375
10/20/2010,2010,293,43,5,,485,NA,509,3055,25.64166667,1012.654167,6.5375
10/20/2010,2010,293,43,6,,1568,NA,509,3055,25.64166667,1012.654167,6.5375
10/27/2010,2010,300,44,1,,869,0.5,388,2328,25.2875,1018.8125,7.525
10/27/2010,2010,300,44,2,,589,0.58,388,2328,25.2875,1018.8125,7.525
10/27/2010,2010,300,44,3,,99,0.48,388,2328,25.2875,1018.8125,7.525
10/27/2010,2010,300,44,4,,253,0.4,388,2328,25.2875,1018.8125,7.525
10/27/2010,2010,300,44,5,,181,0.35,388,2328,25.2875,1018.8125,7.525
10/27/2010,2010,300,44,6,,337,0.43,388,2328,25.2875,1018.8125,7.525
11/3/2010,2010,307,45,1,,131,0.48,33,200,24.675,1016.583333,9.558333333
11/3/2010,2010,307,45,2,,22,0.45,33,200,24.675,1016.583333,9.558333333
11/3/2010,2010,307,45,3,,6,0.67,33,200,24.675,1016.583333,9.558333333
11/3/2010,2010,307,45,4,,7,0.43,33,200,24.675,1016.583333,9.558333333
11/3/2010,2010,307,45,5,,0,NA,33,200,24.675,1016.583333,9.558333333
11/3/2010,2010,307,45,6,,34,0.47,33,200,24.675,1016.583333,9.558333333
11/10/2010,2010,314,46,1,,1,1,27,163,23.9375,1017.179167,5.116666667
11/10/2010,2010,314,46,2,,5,0.6,27,163,23.9375,1017.179167,5.116666667
11/10/2010,2010,314,46,3,,0,NA,27,163,23.9375,1017.179167,5.116666667
11/10/2010,2010,314,46,4,,49,0.57,27,163,23.9375,1017.179167,5.116666667
11/10/2010,2010,314,46,5,,61,0.52,27,163,23.9375,1017.179167,5.116666667
11/10/2010,2010,314,46,6,,47,0.6,27,163,23.9375,1017.179167,5.116666667
10/12/2011,2011,285,42,1,,1,NA,8,45,25.34166667,1009.958333,4.154166667
10/12/2011,2011,285,42,2,,14,NA,8,45,25.34166667,1009.958333,4.154166667
10/12/2011,2011,285,42,3,,5,NA,8,45,25.34166667,1009.958333,4.154166667
10/12/2011,2011,285,42,4,,9,NA,8,45,25.34166667,1009.958333,4.154166667
10/12/2011,2011,285,42,5,,9,NA,8,45,25.34166667,1009.958333,4.154166667
10/12/2011,2011,285,42,6,,7,NA,8,45,25.34166667,1009.958333,4.154166667
10/19/2011,2011,292,43,1,,26,NA,42,254,25.17826087,998.7958333,10.18333333
10/19/2011,2011,292,43,2,,36,NA,42,254,25.17826087,998.7958333,10.18333333
10/19/2011,2011,292,43,3,,55,NA,42,254,25.17826087,998.7958333,10.18333333
10/19/2011,2011,292,43,4,,6,NA,42,254,25.17826087,998.7958333,10.18333333
10/19/2011,2011,292,43,5,,9,NA,42,254,25.17826087,998.7958333,10.18333333
10/19/2011,2011,292,43,6,,122,NA,42,254,25.17826087,998.7958333,10.18333333
10/27/2011,2011,300,44,1,,99,NA,162,974,23.44347826,1014.621739,4.343478261
10/27/2011,2011,300,44,2,,85,NA,162,974,23.44347826,1014.621739,4.343478261
10/27/2011,2011,300,44,3,,265,NA,162,974,23.44347826,1014.621739,4.343478261
10/27/2011,2011,300,44,4,,125,NA,162,974,23.44347826,1014.621739,4.343478261
10/27/2011,2011,300,44,5,,260,NA,162,974,23.44347826,1014.621739,4.343478261
10/27/2011,2011,300,44,6,,140,NA,162,974,23.44347826,1014.621739,4.343478261
11/2/2011,2011,306,45,1,,54,NA,253,1516,23.75,1025.908333,8.391666667
11/2/2011,2011,306,45,2,,96,NA,253,1516,23.75,1025.908333,8.391666667
11/2/2011,2011,306,45,3,,803,NA,253,1516,23.75,1025.908333,8.391666667
11/2/2011,2011,306,45,4,,256,NA,253,1516,23.75,1025.908333,8.391666667
11/2/2011,2011,306,45,5,,122,NA,253,1516,23.75,1025.908333,8.391666667
11/2/2011,2011,306,45,6,,185,NA,253,1516,23.75,1025.908333,8.391666667
11/10/2011,2011,314,46,1,,10,NA,103,620,23.96666667,1012.154167,6.233333333
11/10/2011,2011,314,46,2,,3,NA,103,620,23.96666667,1012.154167,6.233333333
11/10/2011,2011,314,46,3,,20,NA,103,620,23.96666667,1012.154167,6.233333333
11/10/2011,2011,314,46,4,,93,NA,103,620,23.96666667,1012.154167,6.233333333
11/10/2011,2011,314,46,5,,272,NA,103,620,23.96666667,1012.154167,6.233333333
11/10/2011,2011,314,46,6,,222,NA,103,620,23.96666667,1012.154167,6.233333333
10/10/2012,2012,284,41,1,,436,0.53,519,3112,26.84166667,1014.904167,5.3125
10/10/2012,2012,284,41,2,,480,0.25,519,3112,26.84166667,1014.904167,5.3125
10/10/2012,2012,284,41,3,,544,0.43,519,3112,26.84166667,1014.904167,5.3125
10/10/2012,2012,284,41,4,,432,0.38,519,3112,26.84166667,1014.904167,5.3125
10/10/2012,2012,284,41,5,,1217,0.18,519,3112,26.84166667,1014.904167,5.3125
10/10/2012,2012,284,41,6,,3,NA,519,3112,26.84166667,1014.904167,5.3125
10/17/2012,2012,291,42,1,,742,0.63,1036,5245,27.15,1013.041667,5.05
10/17/2012,2012,291,42,2,,387,0.5,1036,5245,27.15,1013.041667,5.05
10/17/2012,2012,291,42,3,,590,0.53,1036,5245,27.15,1013.041667,5.05
10/17/2012,2012,291,42,4,,3143,0.38,1036,5245,27.15,1013.041667,5.05
10/17/2012,2012,291,42,5,,318,0.55,1036,5245,27.15,1013.041667,5.05
10/24/2012,2012,298,43,1,,18,0.67,168,1005,26.54583333,1021.654167,2.191666667
10/24/2012,2012,298,43,2,,251,0.62,168,1005,26.54583333,1021.654167,2.191666667
10/24/2012,2012,298,43,3,,151,0.45,168,1005,26.54583333,1021.654167,2.191666667
10/24/2012,2012,298,43,4,,29,0.52,168,1005,26.54583333,1021.654167,2.191666667
10/24/2012,2012,298,43,5,,556,0.79,168,1005,26.54583333,1021.654167,2.191666667
10/24/2012,2012,298,43,6,,0,NA,168,1005,26.54583333,1021.654167,2.191666667
10/30/2012,2012,304,44,1,,273,0.55,210,1259,25.15,997.1041667,NA
10/30/2012,2012,304,44,2,,86,0.55,210,1259,25.15,997.1041667,NA
10/30/2012,2012,304,44,3,,249,0.48,210,1259,25.15,997.1041667,NA
10/30/2012,2012,304,44,4,,117,0.53,210,1259,25.15,997.1041667,NA
10/30/2012,2012,304,44,5,,240,0.55,210,1259,25.15,997.1041667,NA
10/30/2012,2012,304,44,6,,294,0.53,210,1259,25.15,997.1041667,NA
11/7/2012,2012,312,45,1,,55,NA,20,122,24.02916667,1002.35,NA
11/7/2012,2012,312,45,2,,1,NA,20,122,24.02916667,1002.35,NA
11/7/2012,2012,312,45,3,,3,NA,20,122,24.02916667,1002.35,NA
11/7/2012,2012,312,45,4,,30,NA,20,122,24.02916667,1002.35,NA
11/7/2012,2012,312,45,5,,30,NA,20,122,24.02916667,1002.35,NA
11/7/2012,2012,312,45,6,,3,NA,20,122,24.02916667,1002.35,NA
10/8/2013,2013,281,41,1,7:30,30,0.53,77,464,26.82608696,1012.621739,6.360869565
10/8/2013,2013,281,41,2,8:29,9,0.33,77,464,26.82608696,1012.621739,6.360869565
10/8/2013,2013,281,41,3,9:39,30,0.57,77,464,26.82608696,1012.621739,6.360869565
10/8/2013,2013,281,41,4,10:42,37,0.35,77,464,26.82608696,1012.621739,6.360869565
10/8/2013,2013,281,41,5,11:43,124,0.28,77,464,26.82608696,1012.621739,6.360869565
10/8/2013,2013,281,41,6,12:43,234,0.33,77,464,26.82608696,1012.621739,6.360869565
10/16/2013,2013,289,42,1,8:21,28,0.5,82,494,26.74166667,1012.620833,3.225
10/16/2013,2013,289,42,2,9:44,42,0.45,82,494,26.74166667,1012.620833,3.225
10/16/2013,2013,289,42,3,10:51,131,0.38,82,494,26.74166667,1012.620833,3.225
10/16/2013,2013,289,42,4,11:58,23,0.22,82,494,26.74166667,1012.620833,3.225
10/16/2013,2013,289,42,5,13:26,122,0.4,82,494,26.74166667,1012.620833,3.225
10/16/2013,2013,289,42,6,14:20,148,0.6,82,494,26.74166667,1012.620833,3.225
10/23/2013,2013,296,43,1,7:34,214,NA,691,3456,26.77916667,1007.295833,8.325
10/23/2013,2013,296,43,2,10:45,565,NA,691,3456,26.77916667,1007.295833,8.325
10/23/2013,2013,296,43,3,11:52,528,NA,691,3456,26.77916667,1007.295833,8.325
10/23/2013,2013,296,43,4,12:54,425,NA,691,3456,26.77916667,1007.295833,8.325
10/23/2013,2013,296,43,5,15:10,1724,NA,691,3456,26.77916667,1007.295833,8.325
10/31/2013,2013,304,44,1,7:54,1251,0.55,388,2327,25.5875,1022.479167,5.675
10/31/2013,2013,304,44,2,9:26,211,0.6,388,2327,25.5875,1022.479167,5.675
10/31/2013,2013,304,44,3,10:20,39,0.49,388,2327,25.5875,1022.479167,5.675
10/31/2013,2013,304,44,4,11:56,16,0.63,388,2327,25.5875,1022.479167,5.675
10/31/2013,2013,304,44,5,12:53,55,0.43,388,2327,25.5875,1022.479167,5.675
10/31/2013,2013,304,44,6,14:05,755,0.53,388,2327,25.5875,1022.479167,5.675
11/6/2013,2013,310,45,1,7:23,118,NA,150,902,24.9125,1022.2375,9.779166667
11/6/2013,2013,310,45,2,8:13,31,NA,150,902,24.9125,1022.2375,9.779166667
11/6/2013,2013,310,45,3,9:18,93,NA,150,902,24.9125,1022.2375,9.779166667
11/6/2013,2013,310,45,4,10:09,275,NA,150,902,24.9125,1022.2375,9.779166667
11/6/2013,2013,310,45,5,11:10,151,NA,150,902,24.9125,1022.2375,9.779166667
11/6/2013,2013,310,45,6,12:12,234,NA,150,902,24.9125,1022.2375,9.779166667
11/14/2013,2013,318,46,1,10:09,1,NA,29,143,23.9,1027.404167,7.445833333
11/14/2013,2013,318,46,2,11:02,3,NA,29,143,23.9,1027.404167,7.445833333
11/14/2013,2013,318,46,3,12:00,92,NA,29,143,23.9,1027.404167,7.445833333
11/14/2013,2013,318,46,4,12:56,29,NA,29,143,23.9,1027.404167,7.445833333
11/14/2013,2013,318,46,5,13:46,18,NA,29,143,23.9,1027.404167,7.445833333
10/8/2014,2014,281,41,1,9:14,26,NA,136,817,26.87391304,1018.2,5.926086957
10/8/2014,2014,281,41,2,10:40,24,NA,136,817,26.87391304,1018.2,5.926086957
10/8/2014,2014,281,41,3,11:34,136,NA,136,817,26.87391304,1018.2,5.926086957
10/8/2014,2014,281,41,4,12:25,154,NA,136,817,26.87391304,1018.2,5.926086957
10/8/2014,2014,281,41,5,13:38,47,NA,136,817,26.87391304,1018.2,5.926086957
10/8/2014,2014,281,41,6,14:26,430,NA,136,817,26.87391304,1018.2,5.926086957
10/15/2014,2014,288,42,1,7:25,208,0.3,490,2450,26.55416667,1011.933333,7.020833333
10/15/2014,2014,288,42,2,8:21,595,0.18,490,2450,26.55416667,1011.933333,7.020833333
10/15/2014,2014,288,42,3,9:45,1400,0.22,490,2450,26.55416667,1011.933333,7.020833333
10/15/2014,2014,288,42,4,11:17,247,0.24,490,2450,26.55416667,1011.933333,7.020833333
10/15/2014,2014,288,42,5,12:26,0,NA,490,2450,26.55416667,1011.933333,7.020833333
10/21/2014,2014,294,43,1,8:22,77,0.45,311,1866,26.325,1013.583333,3.2625
10/21/2014,2014,294,43,2,9:30,132,0.4,311,1866,26.325,1013.583333,3.2625
10/21/2014,2014,294,43,3,11:05,93,0.35,311,1866,26.325,1013.583333,3.2625
10/21/2014,2014,294,43,4,12:16,223,0.5,311,1866,26.325,1013.583333,3.2625
10/21/2014,2014,294,43,5,13:26,693,0.5,311,1866,26.325,1013.583333,3.2625
10/21/2014,2014,294,43,6,14:45,648,0.5,311,1866,26.325,1013.583333,3.2625
10/29/2014,2014,302,44,1,7:40,125,0.4,221,1325,24.73333333,1017.9,5.720833333
10/29/2014,2014,302,44,2,8:49,196,0.6,221,1325,24.73333333,1017.9,5.720833333
10/29/2014,2014,302,44,3,9:43,325,0.45,221,1325,24.73333333,1017.9,5.720833333
10/29/2014,2014,302,44,4,10:46,97,0.63,221,1325,24.73333333,1017.9,5.720833333
10/29/2014,2014,302,44,5,11:46,213,0.4,221,1325,24.73333333,1017.9,5.720833333
10/29/2014,2014,302,44,6,12:48,369,0.6,221,1325,24.73333333,1017.9,5.720833333
11/5/2014,2014,309,45,1,8:12,102,NA,78,470,24.55833333,1025.108333,2.804166667
11/5/2014,2014,309,45,2,9:06,2,NA,78,470,24.55833333,1025.108333,2.804166667
11/5/2014,2014,309,45,3,10:19,32,NA,78,470,24.55833333,1025.108333,2.804166667
11/5/2014,2014,309,45,4,11:22,0,NA,78,470,24.55833333,1025.108333,2.804166667
11/5/2014,2014,309,45,5,12:25,157,NA,78,470,24.55833333,1025.108333,2.804166667
11/5/2014,2014,309,45,6,13:29,177,NA,78,470,24.55833333,1025.108333,2.804166667
11/12/2014,2014,316,46,1,7:31,149,NA,130,778,23.77083333,1013.608333,4.7625
11/12/2014,2014,316,46,2,8:23,46,NA,130,778,23.77083333,1013.608333,4.7625
11/12/2014,2014,316,46,3,9:44,168,NA,130,778,23.77083333,1013.608333,4.7625
11/12/2014,2014,316,46,4,10:41,165,NA,130,778,23.77083333,1013.608333,4.7625
11/12/2014,2014,316,46,5,11:53,126,NA,130,778,23.77083333,1013.608333,4.7625
11/12/2014,2014,316,46,6,12:55,124,NA,130,778,23.77083333,1013.608333,4.7625
10/8/2015,2015,281,41,1,7:45,9,NA,17,99,27.43333333,1018.3,5.591666667
10/8/2015,2015,281,41,2,8:49,1,NA,17,99,27.43333333,1018.3,5.591666667
10/8/2015,2015,281,41,3,9:51,44,NA,17,99,27.43333333,1018.3,5.591666667
10/8/2015,2015,281,41,4,11:06,42,NA,17,99,27.43333333,1018.3,5.591666667
10/8/2015,2015,281,41,5,12:00,3,NA,17,99,27.43333333,1018.3,5.591666667
10/8/2015,2015,281,41,6,13:10,0,NA,17,99,27.43333333,1018.3,5.591666667
10/14/2015,2015,287,42,1,8:23,39,NA,119,714,26.6125,1011.516667,6.879166667
10/14/2015,2015,287,42,2,9:22,69,NA,119,714,26.6125,1011.516667,6.879166667
10/14/2015,2015,287,42,3,10:25,120,NA,119,714,26.6125,1011.516667,6.879166667
10/14/2015,2015,287,42,4,11:32,248,NA,119,714,26.6125,1011.516667,6.879166667
10/14/2015,2015,287,42,5,12:39,150,NA,119,714,26.6125,1011.516667,6.879166667
10/14/2015,2015,287,42,6,12:48,88,NA,119,714,26.6125,1011.516667,6.879166667
10/21/2015,2015,294,43,1,7:44,169,NA,197,1182,25.47826087,1024.991304,7.652173913
10/21/2015,2015,294,43,2,8:47,58,NA,197,1182,25.47826087,1024.991304,7.652173913
10/21/2015,2015,294,43,3,9:53,198,NA,197,1182,25.47826087,1024.991304,7.652173913
10/21/2015,2015,294,43,4,10:50,516,NA,197,1182,25.47826087,1024.991304,7.652173913
10/21/2015,2015,294,43,5,11:50,208,NA,197,1182,25.47826087,1024.991304,7.652173913
10/21/2015,2015,294,43,6,13:00,33,NA,197,1182,25.47826087,1024.991304,7.652173913
10/27/2015,2015,300,44,1,8:39,79,NA,201,1206,25.85,1018.458333,9.620833333
10/27/2015,2015,300,44,2,10:26,28,NA,201,1206,25.85,1018.458333,9.620833333
10/27/2015,2015,300,44,3,12:03,40,NA,201,1206,25.85,1018.458333,9.620833333
10/27/2015,2015,300,44,4,13:21,38,NA,201,1206,25.85,1018.458333,9.620833333
10/27/2015,2015,300,44,5,14:25,108,NA,201,1206,25.85,1018.458333,9.620833333
10/27/2015,2015,300,44,6,15:28,913,NA,201,1206,25.85,1018.458333,9.620833333
11/4/2015,2015,308,45,1,7:32,538,NA,757,3842,25.60416667,1020.416667,3.808333333
11/4/2015,2015,308,45,2,8:35,1007,NA,757,3842,25.60416667,1020.416667,3.808333333
11/4/2015,2015,308,45,3,9:46,1077,NA,757,3842,25.60416667,1020.416667,3.808333333
11/4/2015,2015,308,45,4,11:40,883,NA,757,3842,25.60416667,1020.416667,3.808333333
11/4/2015,2015,308,45,5,12:40,278,NA,757,3842,25.60416667,1020.416667,3.808333333
11/4/2015,2015,308,45,6,14:00,59,NA,757,3842,25.60416667,1020.416667,3.808333333
11/10/2015,2015,314,46,1,,3,NA,49,291,25.61666667,1014.754167,6.2875
11/10/2015,2015,314,46,2,,9,NA,49,291,25.61666667,1014.754167,6.2875
11/10/2015,2015,314,46,3,,93,NA,49,291,25.61666667,1014.754167,6.2875
11/10/2015,2015,314,46,4,,17,NA,49,291,25.61666667,1014.754167,6.2875
11/10/2015,2015,314,46,5,,154,NA,49,291,25.61666667,1014.754167,6.2875
11/10/2015,2015,314,46,6,,15,NA,49,291,25.61666667,1014.754167,6.2875
10/6/2016,2016,280,41,1,,6,NA,2,12,27.14166667,1014.658333,13.10833333
10/6/2016,2016,280,41,2,,0,NA,2,12,27.14166667,1014.658333,13.10833333
10/6/2016,2016,280,41,3,,2,NA,2,12,27.14166667,1014.658333,13.10833333
10/6/2016,2016,280,41,4,,2,NA,2,12,27.14166667,1014.658333,13.10833333
10/6/2016,2016,280,41,5,,2,NA,2,12,27.14166667,1014.658333,13.10833333
10/12/2016,2016,286,42,1,,58,NA,157,944,26.26666667,1020.833333,10.73333333
10/12/2016,2016,286,42,2,,138,NA,157,944,26.26666667,1020.833333,10.73333333
10/12/2016,2016,286,42,3,,115,NA,157,944,26.26666667,1020.833333,10.73333333
10/12/2016,2016,286,42,4,,140,NA,157,944,26.26666667,1020.833333,10.73333333
10/12/2016,2016,286,42,5,,112,NA,157,944,26.26666667,1020.833333,10.73333333
10/12/2016,2016,286,42,6,,381,NA,157,944,26.26666667,1020.833333,10.73333333
10/19/2016,2016,293,43,1,,70,NA,112,671,26.97916667,1018.266667,2.2125
10/19/2016,2016,293,43,2,,55,NA,112,671,26.97916667,1018.266667,2.2125
10/19/2016,2016,293,43,3,,41,NA,112,671,26.97916667,1018.266667,2.2125
10/19/2016,2016,293,43,4,,298,NA,112,671,26.97916667,1018.266667,2.2125
10/19/2016,2016,293,43,5,,120,NA,112,671,26.97916667,1018.266667,2.2125
10/19/2016,2016,293,43,6,,87,NA,112,671,26.97916667,1018.266667,2.2125
10/26/2016,2016,300,44,1,,21,NA,359,2154,25.8625,1025.433333,5.908333333
10/26/2016,2016,300,44,2,,316,NA,359,2154,25.8625,1025.433333,5.908333333
10/26/2016,2016,300,44,3,,501,NA,359,2154,25.8625,1025.433333,5.908333333
10/26/2016,2016,300,44,4,,868,NA,359,2154,25.8625,1025.433333,5.908333333
10/26/2016,2016,300,44,5,,344,NA,359,2154,25.8625,1025.433333,5.908333333
10/26/2016,2016,300,44,6,,104,NA,359,2154,25.8625,1025.433333,5.908333333
11/2/2016,2016,307,45,1,,31,NA,116,694,26.37916667,1024.6,4.570833333
11/2/2016,2016,307,45,2,,3,NA,116,694,26.37916667,1024.6,4.570833333
11/2/2016,2016,307,45,3,,49,NA,116,694,26.37916667,1024.6,4.570833333
11/2/2016,2016,307,45,4,,221,NA,116,694,26.37916667,1024.6,4.570833333
11/2/2016,2016,307,45,5,,91,NA,116,694,26.37916667,1024.6,4.570833333
11/2/2016,2016,307,45,6,,299,NA,116,694,26.37916667,1024.6,4.570833333
11/9/2016,2016,314,46,1,,41,NA,150,901,25.90833333,1017.0125,5.3
11/9/2016,2016,314,46,2,,125,NA,150,901,25.90833333,1017.0125,5.3
11/9/2016,2016,314,46,3,,94,NA,150,901,25.90833333,1017.0125,5.3
11/9/2016,2016,314,46,4,,48,NA,150,901,25.90833333,1017.0125,5.3
11/9/2016,2016,314,46,5,,399,NA,150,901,25.90833333,1017.0125,5.3
11/9/2016,2016,314,46,6,,194,NA,150,901,25.90833333,1017.0125,5.3
10/11/2017,2017,284,41,1,,54,NA,80,479,27.50069444,1017.647222,3.708333333
10/11/2017,2017,284,41,2,,109,NA,80,479,27.50069444,1017.647222,3.708333333
10/11/2017,2017,284,41,3,,133,NA,80,479,27.50069444,1017.647222,3.708333333
10/11/2017,2017,284,41,4,,134,NA,80,479,27.50069444,1017.647222,3.708333333
10/11/2017,2017,284,41,5,,0,NA,80,479,27.50069444,1017.647222,3.708333333
10/11/2017,2017,284,41,6,,49,NA,80,479,27.50069444,1017.647222,3.708333333
10/19/2017,2017,292,42,1,,204,0.55,365,2192,26.32112676,1021.829861,9.345833333
10/19/2017,2017,292,42,2,,84,0.5,365,2192,26.32112676,1021.829861,9.345833333
10/19/2017,2017,292,42,3,,555,0.38,365,2192,26.32112676,1021.829861,9.345833333
10/19/2017,2017,292,42,4,,482,0.45,365,2192,26.32112676,1021.829861,9.345833333
10/19/2017,2017,292,42,5,,344,0.7,365,2192,26.32112676,1021.829861,9.345833333
10/19/2017,2017,292,42,6,,523,0.5,365,2192,26.32112676,1021.829861,9.345833333
10/25/2017,2017,298,43,1,,84,0.65,345,2067,26.30559441,1010.514583,7.481944444
10/25/2017,2017,298,43,2,,220,0.58,345,2067,26.30559441,1010.514583,7.481944444
10/25/2017,2017,298,43,3,,352,0.6,345,2067,26.30559441,1010.514583,7.481944444
10/25/2017,2017,298,43,4,,485,0.53,345,2067,26.30559441,1010.514583,7.481944444
10/25/2017,2017,298,43,5,,658,0.53,345,2067,26.30559441,1010.514583,7.481944444
10/25/2017,2017,298,43,6,,268,0.6,345,2067,26.30559441,1010.514583,7.481944444
10/31/2017,2017,304,44,1,,152,0.6,384,2303,25.03611111,1019.96875,3.207638889
10/31/2017,2017,304,44,2,,40,0.63,384,2303,25.03611111,1019.96875,3.207638889
10/31/2017,2017,304,44,3,,103,0.55,384,2303,25.03611111,1019.96875,3.207638889
10/31/2017,2017,304,44,4,,943,0.58,384,2303,25.03611111,1019.96875,3.207638889
10/31/2017,2017,304,44,5,,970,0.7,384,2303,25.03611111,1019.96875,3.207638889
10/31/2017,2017,304,44,6,,95,NA,384,2303,25.03611111,1019.96875,3.207638889
11/7/2017,2017,311,45,1,,6,0.17,130,777,26.20774648,1017.03125,2.873611111
